Pizza_Id,Order_Id,Pizza_Name_Id,Quantity,Order Date,Order Date,Order Date,,Order Time,Unit Price,Total Price,Pizza Size,Pizza Category,Pizza Ingredients,pizza_name
29501,13034,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,12:01 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29502,13034,Sicilian_S,1,06/08/2015,06/08/2015,06/08/2015,,12:01 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
29503,13035,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,12:03 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29504,13035,Four_Cheese_L,1,06/08/2015,06/08/2015,06/08/2015,,12:03 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29505,13036,Ckn_Alfredo_S,1,06/08/2015,06/08/2015,06/08/2015,,12:05 pm,$12.75,$12.75,Small,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
29506,13036,Napolitana_M,1,06/08/2015,06/08/2015,06/08/2015,,12:05 pm,$16.00,$16.00,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29507,13036,Napolitana_S,1,06/08/2015,06/08/2015,06/08/2015,,12:05 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29508,13036,Peppr_Salami_S,1,06/08/2015,06/08/2015,06/08/2015,,12:05 pm,$12.50,$12.50,Small,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
29509,13037,Ckn_Alfredo_L,1,06/08/2015,06/08/2015,06/08/2015,,12:10 pm,$20.75,$20.75,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
29510,13037,Soppressata_M,1,06/08/2015,06/08/2015,06/08/2015,,12:10 pm,$16.50,$16.50,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
29511,13037,Southw_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,12:10 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29512,13038,Bbq_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,12:15 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29513,13038,Ital_Cpcllo_L,1,06/08/2015,06/08/2015,06/08/2015,,12:15 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
29514,13039,Calabrese_M,1,06/08/2015,06/08/2015,06/08/2015,,12:28 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
29515,13039,Pepperoni_M,1,06/08/2015,06/08/2015,06/08/2015,,12:28 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
29516,13040,Cali_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,12:35 pm,$12.75,$12.75,Small,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29517,13040,Southw_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,12:35 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29518,13041,Hawaiian_S,1,06/08/2015,06/08/2015,06/08/2015,,12:41 pm,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
29519,13042,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,12:43 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29520,13042,Cali_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,12:43 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29521,13042,Four_Cheese_M,1,06/08/2015,06/08/2015,06/08/2015,,12:43 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29522,13043,Southw_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,12:59 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29523,13043,Spinach_Supr_S,1,06/08/2015,06/08/2015,06/08/2015,,12:59 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
29524,13044,Southw_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,1:10 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29525,13045,Napolitana_L,1,06/08/2015,06/08/2015,06/08/2015,,1:11 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29526,13046,Mexicana_M,1,06/08/2015,06/08/2015,06/08/2015,,1:17 pm,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
29527,13047,Ital_Cpcllo_L,1,06/08/2015,06/08/2015,06/08/2015,,1:20 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
29528,13047,Mediterraneo_S,1,06/08/2015,06/08/2015,06/08/2015,,1:20 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
29529,13047,Thai_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,1:20 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
29530,13048,Bbq_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,1:22 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29531,13048,The_Greek_S,1,06/08/2015,06/08/2015,06/08/2015,,1:22 pm,$12.00,$12.00,Small,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
29532,13049,Thai_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,1:27 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
29533,13050,Napolitana_M,1,06/08/2015,06/08/2015,06/08/2015,,1:33 pm,$16.00,$16.00,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29534,13051,Classic_Dlx_S,1,06/08/2015,06/08/2015,06/08/2015,,1:49 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
29535,13051,Thai_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,1:49 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
29536,13052,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,2:03 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29537,13052,Brie_Carre_S,1,06/08/2015,06/08/2015,06/08/2015,,2:03 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
29538,13052,Ckn_Pesto_S,1,06/08/2015,06/08/2015,06/08/2015,,2:03 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
29539,13052,Spicy_Ital_L,1,06/08/2015,06/08/2015,06/08/2015,,2:03 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
29540,13053,Four_Cheese_L,1,06/08/2015,06/08/2015,06/08/2015,,2:06 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29541,13053,Four_Cheese_M,1,06/08/2015,06/08/2015,06/08/2015,,2:06 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29542,13053,Napolitana_L,1,06/08/2015,06/08/2015,06/08/2015,,2:06 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29543,13053,Southw_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,2:06 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29544,13054,Bbq_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29545,13054,Cali_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$12.75,$12.75,Small,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29546,13054,Hawaiian_L,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
29547,13054,Ital_Cpcllo_M,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
29548,13054,Pepperoni_M,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
29549,13054,Sicilian_M,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$16.25,$16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
29550,13054,Spinach_Fet_M,1,06/08/2015,06/08/2015,06/08/2015,,2:07 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
29551,13055,Cali_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,2:12 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29552,13055,Classic_Dlx_M,1,06/08/2015,06/08/2015,06/08/2015,,2:12 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
29553,13056,Veggie_Veg_S,1,06/08/2015,06/08/2015,06/08/2015,,2:13 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
29554,13057,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,2:52 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29555,13057,Five_Cheese_L,1,06/08/2015,06/08/2015,06/08/2015,,2:52 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
29556,13057,Mediterraneo_S,1,06/08/2015,06/08/2015,06/08/2015,,2:52 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
29557,13058,Hawaiian_L,1,06/08/2015,06/08/2015,06/08/2015,,2:54 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
29558,13059,Pep_Msh_Pep_M,1,06/08/2015,06/08/2015,06/08/2015,,3:13 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
29559,13060,Pep_Msh_Pep_L,1,06/08/2015,06/08/2015,06/08/2015,,3:35 pm,$17.50,$17.50,Large,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
29560,13060,Peppr_Salami_L,1,06/08/2015,06/08/2015,06/08/2015,,3:35 pm,$20.75,$20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
29561,13060,Southw_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,3:35 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
29562,13061,Pepperoni_L,1,06/08/2015,06/08/2015,06/08/2015,,3:46 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
29563,13061,Veggie_Veg_M,1,06/08/2015,06/08/2015,06/08/2015,,3:46 pm,$16.00,$16.00,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
29564,13062,Spinach_Fet_M,1,06/08/2015,06/08/2015,06/08/2015,,4:19 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
29565,13063,Ckn_Alfredo_M,1,06/08/2015,06/08/2015,06/08/2015,,4:19 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
29566,13063,Classic_Dlx_S,1,06/08/2015,06/08/2015,06/08/2015,,4:19 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
29567,13063,Pep_Msh_Pep_M,1,06/08/2015,06/08/2015,06/08/2015,,4:19 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
29568,13064,Ckn_Alfredo_S,1,06/08/2015,06/08/2015,06/08/2015,,4:26 pm,$12.75,$12.75,Small,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
29569,13064,Prsc_Argla_M,1,06/08/2015,06/08/2015,06/08/2015,,4:26 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
29570,13065,Classic_Dlx_L,1,06/08/2015,06/08/2015,06/08/2015,,4:45 pm,$20.50,$20.50,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
29571,13066,Spinach_Fet_M,1,06/08/2015,06/08/2015,06/08/2015,,4:52 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
29572,13067,Ckn_Pesto_L,1,06/08/2015,06/08/2015,06/08/2015,,5:16 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
29573,13067,Peppr_Salami_M,1,06/08/2015,06/08/2015,06/08/2015,,5:16 pm,$16.50,$16.50,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
29574,13068,Ckn_Alfredo_M,1,06/08/2015,06/08/2015,06/08/2015,,5:19 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
29575,13068,Sicilian_S,1,06/08/2015,06/08/2015,06/08/2015,,5:19 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
29576,13068,Spinach_Fet_L,1,06/08/2015,06/08/2015,06/08/2015,,5:19 pm,$20.25,$20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
29577,13068,Veggie_Veg_M,1,06/08/2015,06/08/2015,06/08/2015,,5:19 pm,$16.00,$16.00,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
29578,13069,Mediterraneo_M,1,06/08/2015,06/08/2015,06/08/2015,,5:33 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
29579,13070,Cali_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,5:35 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29580,13070,Ital_Veggie_S,1,06/08/2015,06/08/2015,06/08/2015,,5:35 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
29581,13071,Bbq_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,5:44 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29582,13071,Four_Cheese_M,1,06/08/2015,06/08/2015,06/08/2015,,5:44 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29583,13071,Sicilian_M,1,06/08/2015,06/08/2015,06/08/2015,,5:44 pm,$16.25,$16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
29584,13072,Mediterraneo_S,1,06/08/2015,06/08/2015,06/08/2015,,5:46 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
29585,13073,Cali_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,5:47 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29586,13073,The_Greek_Xl,1,06/08/2015,06/08/2015,06/08/2015,,5:47 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
29587,13074,Ital_Cpcllo_M,1,06/08/2015,06/08/2015,06/08/2015,,5:52 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
29588,13074,Mexicana_M,1,06/08/2015,06/08/2015,06/08/2015,,5:52 pm,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
29589,13075,Calabrese_M,1,06/08/2015,06/08/2015,06/08/2015,,5:54 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
29590,13075,Cali_Ckn_M,1,06/08/2015,06/08/2015,06/08/2015,,5:54 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29591,13075,Ckn_Pesto_S,1,06/08/2015,06/08/2015,06/08/2015,,5:54 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
29592,13075,Ital_Cpcllo_M,1,06/08/2015,06/08/2015,06/08/2015,,5:54 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
29593,13076,Pep_Msh_Pep_M,1,06/08/2015,06/08/2015,06/08/2015,,6:08 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
29594,13076,Spicy_Ital_L,1,06/08/2015,06/08/2015,06/08/2015,,6:08 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
29595,13077,Hawaiian_M,1,06/08/2015,06/08/2015,06/08/2015,,6:10 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
29596,13077,Thai_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,6:10 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
29597,13078,Hawaiian_L,1,06/08/2015,06/08/2015,06/08/2015,,6:31 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
29598,13078,Spin_Pesto_M,1,06/08/2015,06/08/2015,06/08/2015,,6:31 pm,$16.50,$16.50,Medium,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
29599,13079,Bbq_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29600,13079,Four_Cheese_L,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
29601,13079,Prsc_Argla_M,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
29602,13079,Soppressata_M,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$16.50,$16.50,Medium,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
29603,13080,Mexicana_L,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
29604,13080,Pepperoni_L,1,06/08/2015,06/08/2015,06/08/2015,,6:42 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
29605,13081,Prsc_Argla_L,1,06/08/2015,06/08/2015,06/08/2015,,6:57 pm,$20.75,$20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
29606,13082,Bbq_Ckn_S,1,06/08/2015,06/08/2015,06/08/2015,,7:02 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29607,13082,Calabrese_M,1,06/08/2015,06/08/2015,06/08/2015,,7:02 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
29608,13083,Cali_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,7:07 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
29609,13083,Napolitana_L,1,06/08/2015,06/08/2015,06/08/2015,,7:07 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
29610,13084,Big_Meat_S,1,06/08/2015,06/08/2015,06/08/2015,,7:18 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
29611,13084,Pep_Msh_Pep_S,1,06/08/2015,06/08/2015,06/08/2015,,7:18 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
29612,13084,Prsc_Argla_M,1,06/08/2015,06/08/2015,06/08/2015,,7:18 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
29613,13084,Sicilian_S,1,06/08/2015,06/08/2015,06/08/2015,,7:18 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
29614,13085,Bbq_Ckn_L,1,06/08/2015,06/08/2015,06/08/2015,,7:19 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
29615,13085,Pep_Msh_Pep_S,1,06/08/2015,06/08/2015,06/08/2015,,7:19 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
